"","id","table","sb","sb_stack","bb","bb_stack","utg","utg_stack","p4","p4_stack","p5","p5_stack","d","d_stack"
"2599",3029509246,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",1774,"rtq9oWOM1I5Puzv0QcUfzQ",610.3,"P7BGao9Xk1MdyKsMIm3fhg",5324.1,"fOEk0KcrN922rliQaf+ccQ",2542,"e0S2T57JuvrjeTjtpFyflg",1952,"AOPECAwTwM3GIWNJ2G6A4w",1148.5
"2600",3029509854,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",615.3,"P7BGao9Xk1MdyKsMIm3fhg",5324.1,"fOEk0KcrN922rliQaf+ccQ",2542,"e0S2T57JuvrjeTjtpFyflg",1952,"AOPECAwTwM3GIWNJ2G6A4w",1148.5,"QE2Vn7Qn2j+IUR+rOKncTA",1769
"2601",3029513486,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5691.1,"fOEk0KcrN922rliQaf+ccQ",2542,"e0S2T57JuvrjeTjtpFyflg",1952,"AOPECAwTwM3GIWNJ2G6A4w",813.5,"QE2Vn7Qn2j+IUR+rOKncTA",1769,"rtq9oWOM1I5Puzv0QcUfzQ",580.3
"2602",3029515446,"RAYMOND DR","fOEk0KcrN922rliQaf+ccQ",2532,"e0S2T57JuvrjeTjtpFyflg",1952,"AOPECAwTwM3GIWNJ2G6A4w",813.5,"QE2Vn7Qn2j+IUR+rOKncTA",1769,"rtq9oWOM1I5Puzv0QcUfzQ",594.05,"P7BGao9Xk1MdyKsMIm3fhg",5686.1
"2603",3029519328,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",1837,"AOPECAwTwM3GIWNJ2G6A4w",778.5,"QE2Vn7Qn2j+IUR+rOKncTA",1769,"rtq9oWOM1I5Puzv0QcUfzQ",594.05,"P7BGao9Xk1MdyKsMIm3fhg",5838.1,"fOEk0KcrN922rliQaf+ccQ",2527
"2604",3029522886,"RAYMOND DR","AOPECAwTwM3GIWNJ2G6A4w",748.5,"QE2Vn7Qn2j+IUR+rOKncTA",1769,"rtq9oWOM1I5Puzv0QcUfzQ",495.05,"P7BGao9Xk1MdyKsMIm3fhg",5838.1,"fOEk0KcrN922rliQaf+ccQ",2658,"e0S2T57JuvrjeTjtpFyflg",1832
"2605",3029524630,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",1759,"rtq9oWOM1I5Puzv0QcUfzQ",495.05,"P7BGao9Xk1MdyKsMIm3fhg",5838.1,"fOEk0KcrN922rliQaf+ccQ",2658,"e0S2T57JuvrjeTjtpFyflg",1832,"AOPECAwTwM3GIWNJ2G6A4w",758.5
"2606",3029526284,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",485.05,"P7BGao9Xk1MdyKsMIm3fhg",5838.1,"fOEk0KcrN922rliQaf+ccQ",2658,"e0S2T57JuvrjeTjtpFyflg",1802,"AOPECAwTwM3GIWNJ2G6A4w",728.5,"QE2Vn7Qn2j+IUR+rOKncTA",1829
"2607",3029529846,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5828.1,"fOEk0KcrN922rliQaf+ccQ",2658,"e0S2T57JuvrjeTjtpFyflg",1712,"AOPECAwTwM3GIWNJ2G6A4w",728.5,"QE2Vn7Qn2j+IUR+rOKncTA",1829,"rtq9oWOM1I5Puzv0QcUfzQ",582.05
"2608",3029530454,"RAYMOND DR","fOEk0KcrN922rliQaf+ccQ",2663,"e0S2T57JuvrjeTjtpFyflg",1712,"AOPECAwTwM3GIWNJ2G6A4w",728.5,"QE2Vn7Qn2j+IUR+rOKncTA",1829,"rtq9oWOM1I5Puzv0QcUfzQ",582.05,"P7BGao9Xk1MdyKsMIm3fhg",5823.1
"2609",3029533636,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",1702,"AOPECAwTwM3GIWNJ2G6A4w",728.5,"QE2Vn7Qn2j+IUR+rOKncTA",1936,"rtq9oWOM1I5Puzv0QcUfzQ",582.05,"P7BGao9Xk1MdyKsMIm3fhg",5728.1,"fOEk0KcrN922rliQaf+ccQ",2658
"2610",3029534556,"RAYMOND DR","AOPECAwTwM3GIWNJ2G6A4w",768.5,"QE2Vn7Qn2j+IUR+rOKncTA",1936,"rtq9oWOM1I5Puzv0QcUfzQ",582.05,"P7BGao9Xk1MdyKsMIm3fhg",5728.1,"fOEk0KcrN922rliQaf+ccQ",2623,"e0S2T57JuvrjeTjtpFyflg",1697
"2611",3029535334,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",1941,"rtq9oWOM1I5Puzv0QcUfzQ",582.05,"P7BGao9Xk1MdyKsMIm3fhg",5728.1,"fOEk0KcrN922rliQaf+ccQ",2623,"e0S2T57JuvrjeTjtpFyflg",1697,"AOPECAwTwM3GIWNJ2G6A4w",763.5
"2612",3029537006,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",572.05,"P7BGao9Xk1MdyKsMIm3fhg",5633.1,"fOEk0KcrN922rliQaf+ccQ",2623,"e0S2T57JuvrjeTjtpFyflg",1804,"AOPECAwTwM3GIWNJ2G6A4w",763.5,"QE2Vn7Qn2j+IUR+rOKncTA",1936
"2613",3029538138,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5683.1,"Tnv2SPrC54RwcR46vkb9IQ",1234,"e0S2T57JuvrjeTjtpFyflg",1804,"AOPECAwTwM3GIWNJ2G6A4w",763.5,"QE2Vn7Qn2j+IUR+rOKncTA",1911,"rtq9oWOM1I5Puzv0QcUfzQ",547.05
"2614",3029541824,"RAYMOND DR","Tnv2SPrC54RwcR46vkb9IQ",1224,"e0S2T57JuvrjeTjtpFyflg",2011,"AOPECAwTwM3GIWNJ2G6A4w",763.5,"QE2Vn7Qn2j+IUR+rOKncTA",1911,"rtq9oWOM1I5Puzv0QcUfzQ",547.05,"P7BGao9Xk1MdyKsMIm3fhg",5483.1
"2615",3029553070,"RAYMOND DR","Tnv2SPrC54RwcR46vkb9IQ",1209,"e0S2T57JuvrjeTjtpFyflg",2061,"AOPECAwTwM3GIWNJ2G6A4w",965,"QE2Vn7Qn2j+IUR+rOKncTA",1546,"rtq9oWOM1I5Puzv0QcUfzQ",631.05,"P7BGao9Xk1MdyKsMIm3fhg",6518.6
"2616",3029554452,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",2041,"AOPECAwTwM3GIWNJ2G6A4w",987.75,"QE2Vn7Qn2j+IUR+rOKncTA",1546,"rtq9oWOM1I5Puzv0QcUfzQ",631.05,"P7BGao9Xk1MdyKsMIm3fhg",6518.6,"Tnv2SPrC54RwcR46vkb9IQ",1204
"2617",3029557386,"RAYMOND DR","AOPECAwTwM3GIWNJ2G6A4w",892.75,"QE2Vn7Qn2j+IUR+rOKncTA",1546,"rtq9oWOM1I5Puzv0QcUfzQ",621.05,"P7BGao9Xk1MdyKsMIm3fhg",6518.6,"Tnv2SPrC54RwcR46vkb9IQ",1204,"e0S2T57JuvrjeTjtpFyflg",2143
"2618",3029559406,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",1968,"rtq9oWOM1I5Puzv0QcUfzQ",621.05,"P7BGao9Xk1MdyKsMIm3fhg",6518.6,"Tnv2SPrC54RwcR46vkb9IQ",1204,"e0S2T57JuvrjeTjtpFyflg",2018,"AOPECAwTwM3GIWNJ2G6A4w",592.75
"2619",3029561002,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",611.05,"P7BGao9Xk1MdyKsMIm3fhg",6518.6,"Tnv2SPrC54RwcR46vkb9IQ",1251,"e0S2T57JuvrjeTjtpFyflg",2018,"AOPECAwTwM3GIWNJ2G6A4w",557.75,"QE2Vn7Qn2j+IUR+rOKncTA",1963
"2620",3029562606,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6493.6,"Tnv2SPrC54RwcR46vkb9IQ",1251,"e0S2T57JuvrjeTjtpFyflg",2018,"AOPECAwTwM3GIWNJ2G6A4w",557.75,"QE2Vn7Qn2j+IUR+rOKncTA",1990.25,"rtq9oWOM1I5Puzv0QcUfzQ",606.05
"2621",3029563884,"RAYMOND DR","Tnv2SPrC54RwcR46vkb9IQ",1241,"e0S2T57JuvrjeTjtpFyflg",2018,"AOPECAwTwM3GIWNJ2G6A4w",557.75,"QE2Vn7Qn2j+IUR+rOKncTA",1990.25,"rtq9oWOM1I5Puzv0QcUfzQ",606.05,"P7BGao9Xk1MdyKsMIm3fhg",6503.6
"2622",3029565970,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",2008,"AOPECAwTwM3GIWNJ2G6A4w",482.75,"QE2Vn7Qn2j+IUR+rOKncTA",1990.25,"rtq9oWOM1I5Puzv0QcUfzQ",693.05,"P7BGao9Xk1MdyKsMIm3fhg",6503.6,"Tnv2SPrC54RwcR46vkb9IQ",1236
"2623",3029568494,"RAYMOND DR","AOPECAwTwM3GIWNJ2G6A4w",472.75,"QE2Vn7Qn2j+IUR+rOKncTA",1955.25,"rtq9oWOM1I5Puzv0QcUfzQ",693.05,"P7BGao9Xk1MdyKsMIm3fhg",6585.6,"Tnv2SPrC54RwcR46vkb9IQ",1201,"e0S2T57JuvrjeTjtpFyflg",2003
"2624",3029571146,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",1945.25,"rtq9oWOM1I5Puzv0QcUfzQ",965.05,"P7BGao9Xk1MdyKsMIm3fhg",6325.6,"Tnv2SPrC54RwcR46vkb9IQ",1201,"e0S2T57JuvrjeTjtpFyflg",2003,"AOPECAwTwM3GIWNJ2G6A4w",467.75
"2625",3029573550,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",735.05,"P7BGao9Xk1MdyKsMIm3fhg",6325.6,"Tnv2SPrC54RwcR46vkb9IQ",1201,"e0S2T57JuvrjeTjtpFyflg",2235,"AOPECAwTwM3GIWNJ2G6A4w",467.75,"QE2Vn7Qn2j+IUR+rOKncTA",1940.25
"2626",3029575408,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6352.85,"Tnv2SPrC54RwcR46vkb9IQ",1201,"e0S2T57JuvrjeTjtpFyflg",2235,"AOPECAwTwM3GIWNJ2G6A4w",467.75,"QE2Vn7Qn2j+IUR+rOKncTA",1915.25,"rtq9oWOM1I5Puzv0QcUfzQ",730.05
"2627",3029601824,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6167.85,"CBt/tAETPantO0fB6ibj8A",1200,"e0S2T57JuvrjeTjtpFyflg",1770,"YFQwzPHe9fzYatvvReb42Q",1123,"QE2Vn7Qn2j+IUR+rOKncTA",2317.25,"rtq9oWOM1I5Puzv0QcUfzQ",1311.55
"2628",3029604442,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",1190,"e0S2T57JuvrjeTjtpFyflg",1537.5,"YFQwzPHe9fzYatvvReb42Q",1123,"QE2Vn7Qn2j+IUR+rOKncTA",2287.25,"rtq9oWOM1I5Puzv0QcUfzQ",1586.05,"P7BGao9Xk1MdyKsMIm3fhg",6162.85
"2629",3029605238,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",1527.5,"YFQwzPHe9fzYatvvReb42Q",1123,"QE2Vn7Qn2j+IUR+rOKncTA",2302.25,"rtq9oWOM1I5Puzv0QcUfzQ",1586.05,"P7BGao9Xk1MdyKsMIm3fhg",6162.85,"CBt/tAETPantO0fB6ibj8A",1185
"2630",3029607632,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",1113,"QE2Vn7Qn2j+IUR+rOKncTA",2539.25,"rtq9oWOM1I5Puzv0QcUfzQ",1586.05,"P7BGao9Xk1MdyKsMIm3fhg",6162.85,"CBt/tAETPantO0fB6ibj8A",1185,"e0S2T57JuvrjeTjtpFyflg",1297.5
"2631",3029609870,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",2452.25,"rtq9oWOM1I5Puzv0QcUfzQ",1586.05,"P7BGao9Xk1MdyKsMIm3fhg",6251.85,"CBt/tAETPantO0fB6ibj8A",1185,"e0S2T57JuvrjeTjtpFyflg",1297.5,"YFQwzPHe9fzYatvvReb42Q",1108
"2632",3029611458,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1576.05,"P7BGao9Xk1MdyKsMIm3fhg",6298.85,"CBt/tAETPantO0fB6ibj8A",1185,"e0S2T57JuvrjeTjtpFyflg",1262.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2447.25
"2633",3029612310,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6288.85,"CBt/tAETPantO0fB6ibj8A",1185,"e0S2T57JuvrjeTjtpFyflg",1262.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2462.25,"rtq9oWOM1I5Puzv0QcUfzQ",1571.05
"2634",3029613582,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",1155,"e0S2T57JuvrjeTjtpFyflg",1262.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2494.25,"rtq9oWOM1I5Puzv0QcUfzQ",1571.05,"P7BGao9Xk1MdyKsMIm3fhg",6283.85
"2635",3029615306,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",1207.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2494.25,"rtq9oWOM1I5Puzv0QcUfzQ",1628.05,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",1150
"2636",3029618072,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",1098,"QE2Vn7Qn2j+IUR+rOKncTA",2209.25,"rtq9oWOM1I5Puzv0QcUfzQ",1628.05,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",1115,"e0S2T57JuvrjeTjtpFyflg",1534.5
"2637",3029619210,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",2199.25,"rtq9oWOM1I5Puzv0QcUfzQ",1628.05,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",1115,"e0S2T57JuvrjeTjtpFyflg",1549.5,"YFQwzPHe9fzYatvvReb42Q",1093
"2638",3029620176,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1618.05,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",1115,"e0S2T57JuvrjeTjtpFyflg",1549.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2194.25
"2639",3029621248,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6313.85,"CBt/tAETPantO0fB6ibj8A",1115,"e0S2T57JuvrjeTjtpFyflg",1549.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1613.05
"2640",3029623030,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",1105,"e0S2T57JuvrjeTjtpFyflg",1549.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1626.8,"P7BGao9Xk1MdyKsMIm3fhg",6308.85
"2641",3029623784,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",1539.5,"YFQwzPHe9fzYatvvReb42Q",1108,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1626.8,"P7BGao9Xk1MdyKsMIm3fhg",6323.85,"CBt/tAETPantO0fB6ibj8A",1100
"2642",3029625064,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",1098,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1616.8,"P7BGao9Xk1MdyKsMIm3fhg",6323.85,"CBt/tAETPantO0fB6ibj8A",1125,"e0S2T57JuvrjeTjtpFyflg",1534.5
"2643",3029625846,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",2174.25,"rtq9oWOM1I5Puzv0QcUfzQ",1616.8,"P7BGao9Xk1MdyKsMIm3fhg",6323.85,"CBt/tAETPantO0fB6ibj8A",1125,"e0S2T57JuvrjeTjtpFyflg",1534.5,"YFQwzPHe9fzYatvvReb42Q",1093
"2644",3029629928,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1606.8,"P7BGao9Xk1MdyKsMIm3fhg",6323.85,"CBt/tAETPantO0fB6ibj8A",1125,"e0S2T57JuvrjeTjtpFyflg",441.5,"YFQwzPHe9fzYatvvReb42Q",2198,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25
"2645",3029633986,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6288.85,"CBt/tAETPantO0fB6ibj8A",2000,"e0S2T57JuvrjeTjtpFyflg",2000,"YFQwzPHe9fzYatvvReb42Q",2550,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1321.8
"2646",3029635348,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",1990,"e0S2T57JuvrjeTjtpFyflg",2000,"YFQwzPHe9fzYatvvReb42Q",2550,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1336.8,"P7BGao9Xk1MdyKsMIm3fhg",6283.85
"2647",3029636318,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",2005,"YFQwzPHe9fzYatvvReb42Q",2550,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1336.8,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",1985
"2648",3029637562,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2540,"QE2Vn7Qn2j+IUR+rOKncTA",2169.25,"rtq9oWOM1I5Puzv0QcUfzQ",1326.8,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",2010,"e0S2T57JuvrjeTjtpFyflg",2000
"2649",3029640388,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",2129.25,"rtq9oWOM1I5Puzv0QcUfzQ",1368.8,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",2010,"e0S2T57JuvrjeTjtpFyflg",2000,"YFQwzPHe9fzYatvvReb42Q",2535
"2650",3029641760,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1373.8,"P7BGao9Xk1MdyKsMIm3fhg",6283.85,"CBt/tAETPantO0fB6ibj8A",2010,"e0S2T57JuvrjeTjtpFyflg",2000,"YFQwzPHe9fzYatvvReb42Q",2535,"QE2Vn7Qn2j+IUR+rOKncTA",2124.25
"2651",3029644580,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",6253.85,"CBt/tAETPantO0fB6ibj8A",2010,"e0S2T57JuvrjeTjtpFyflg",1970,"YFQwzPHe9fzYatvvReb42Q",2535,"QE2Vn7Qn2j+IUR+rOKncTA",2094.25,"rtq9oWOM1I5Puzv0QcUfzQ",1460.8
"2652",3029646024,"RAYMOND DR","CBt/tAETPantO0fB6ibj8A",2000,"e0S2T57JuvrjeTjtpFyflg",1970,"YFQwzPHe9fzYatvvReb42Q",2535,"QE2Vn7Qn2j+IUR+rOKncTA",2094.25,"rtq9oWOM1I5Puzv0QcUfzQ",1474.55,"P7BGao9Xk1MdyKsMIm3fhg",6248.85
"2653",3029648260,"RAYMOND DR","e0S2T57JuvrjeTjtpFyflg",2067,"YFQwzPHe9fzYatvvReb42Q",2535,"QE2Vn7Qn2j+IUR+rOKncTA",2094.25,"rtq9oWOM1I5Puzv0QcUfzQ",1474.55,"P7BGao9Xk1MdyKsMIm3fhg",6248.85,"CBt/tAETPantO0fB6ibj8A",2000
"2654",3029652462,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2525,"QE2Vn7Qn2j+IUR+rOKncTA",2094.25,"rtq9oWOM1I5Puzv0QcUfzQ",1474.55,"P7BGao9Xk1MdyKsMIm3fhg",6033.85,"CBt/tAETPantO0fB6ibj8A",2227,"e0S2T57JuvrjeTjtpFyflg",2062
"2655",3029657172,"RAYMOND DR","QE2Vn7Qn2j+IUR+rOKncTA",2084.25,"rtq9oWOM1I5Puzv0QcUfzQ",1493.05,"P7BGao9Xk1MdyKsMIm3fhg",6033.85,"CBt/tAETPantO0fB6ibj8A",2227,"e0S2T57JuvrjeTjtpFyflg",2062,"YFQwzPHe9fzYatvvReb42Q",2515
"2656",3029660872,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1582.05,"P7BGao9Xk1MdyKsMIm3fhg",5946.85,"CBt/tAETPantO0fB6ibj8A",2227,"e0S2T57JuvrjeTjtpFyflg",2062,"YFQwzPHe9fzYatvvReb42Q",2515,"QE2Vn7Qn2j+IUR+rOKncTA",2079.25
"2657",3029662518,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5936.85,"CBt/tAETPantO0fB6ibj8A",2227,"e0S2T57JuvrjeTjtpFyflg",2099,"YFQwzPHe9fzYatvvReb42Q",2515,"QE2Vn7Qn2j+IUR+rOKncTA",2079.25,"rtq9oWOM1I5Puzv0QcUfzQ",1552.05
"2658",3029680998,"RAYMOND DR","yRCsk8TI2PAKL9gB4LG+/A",2027,"i0kcNhvtBGf01WCD86MzJg",2000,"YFQwzPHe9fzYatvvReb42Q",2319,"jzhKcsjzeM8Zaw5lPEYSig",1985,"rtq9oWOM1I5Puzv0QcUfzQ",1732.3,"P7BGao9Xk1MdyKsMIm3fhg",5971.85
"2659",3029683558,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",1990,"YFQwzPHe9fzYatvvReb42Q",2406,"jzhKcsjzeM8Zaw5lPEYSig",1985,"rtq9oWOM1I5Puzv0QcUfzQ",1657.3,"P7BGao9Xk1MdyKsMIm3fhg",5971.85,"yRCsk8TI2PAKL9gB4LG+/A",2022
"2660",3029685472,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2396,"jzhKcsjzeM8Zaw5lPEYSig",1985,"rtq9oWOM1I5Puzv0QcUfzQ",1647.3,"P7BGao9Xk1MdyKsMIm3fhg",5971.85,"yRCsk8TI2PAKL9gB4LG+/A",1977,"i0kcNhvtBGf01WCD86MzJg",2055
"2661",3029686042,"RAYMOND DR","jzhKcsjzeM8Zaw5lPEYSig",1990,"rtq9oWOM1I5Puzv0QcUfzQ",1647.3,"P7BGao9Xk1MdyKsMIm3fhg",5971.85,"yRCsk8TI2PAKL9gB4LG+/A",1977,"i0kcNhvtBGf01WCD86MzJg",2055,"YFQwzPHe9fzYatvvReb42Q",2391
"2662",3029686908,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1652.3,"P7BGao9Xk1MdyKsMIm3fhg",5971.85,"yRCsk8TI2PAKL9gB4LG+/A",1977,"i0kcNhvtBGf01WCD86MzJg",2055,"YFQwzPHe9fzYatvvReb42Q",2391,"jzhKcsjzeM8Zaw5lPEYSig",1985
"2663",3029690810,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5961.85,"yRCsk8TI2PAKL9gB4LG+/A",2000,"i0kcNhvtBGf01WCD86MzJg",1945,"YFQwzPHe9fzYatvvReb42Q",2391,"jzhKcsjzeM8Zaw5lPEYSig",1985,"rtq9oWOM1I5Puzv0QcUfzQ",1804.3
"2664",3029715594,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1689.3,"P7BGao9Xk1MdyKsMIm3fhg",5668.85,"yRCsk8TI2PAKL9gB4LG+/A",4082.75,"i0kcNhvtBGf01WCD86MzJg",1945,"YFQwzPHe9fzYatvvReb42Q",2711,"jzhKcsjzeM8Zaw5lPEYSig",1980
"2665",3029719430,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5433.85,"yRCsk8TI2PAKL9gB4LG+/A",4319.75,"i0kcNhvtBGf01WCD86MzJg",1945,"YFQwzPHe9fzYatvvReb42Q",2711,"jzhKcsjzeM8Zaw5lPEYSig",1980,"rtq9oWOM1I5Puzv0QcUfzQ",1684.3
"2666",3029720480,"RAYMOND DR","yRCsk8TI2PAKL9gB4LG+/A",4309.75,"i0kcNhvtBGf01WCD86MzJg",1945,"YFQwzPHe9fzYatvvReb42Q",2711,"jzhKcsjzeM8Zaw5lPEYSig",1995,"rtq9oWOM1I5Puzv0QcUfzQ",1684.3,"P7BGao9Xk1MdyKsMIm3fhg",5428.85
"2667",3029742624,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",2664.5,"YFQwzPHe9fzYatvvReb42Q",2711,"jzhKcsjzeM8Zaw5lPEYSig",1920,"rtq9oWOM1I5Puzv0QcUfzQ",1634.3,"P7BGao9Xk1MdyKsMIm3fhg",5413.35,"yRCsk8TI2PAKL9gB4LG+/A",3721.75
"2668",3029745794,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2701,"jzhKcsjzeM8Zaw5lPEYSig",1920,"rtq9oWOM1I5Puzv0QcUfzQ",1529.3,"P7BGao9Xk1MdyKsMIm3fhg",5413.35,"yRCsk8TI2PAKL9gB4LG+/A",3721.75,"i0kcNhvtBGf01WCD86MzJg",2776.5
"2669",3029746930,"RAYMOND DR","jzhKcsjzeM8Zaw5lPEYSig",1910,"rtq9oWOM1I5Puzv0QcUfzQ",1529.3,"P7BGao9Xk1MdyKsMIm3fhg",5413.35,"yRCsk8TI2PAKL9gB4LG+/A",3721.75,"i0kcNhvtBGf01WCD86MzJg",2791.5,"YFQwzPHe9fzYatvvReb42Q",2696
"2670",3029750446,"RAYMOND DR","rtq9oWOM1I5Puzv0QcUfzQ",1494.3,"P7BGao9Xk1MdyKsMIm3fhg",5298.35,"yRCsk8TI2PAKL9gB4LG+/A",3721.75,"i0kcNhvtBGf01WCD86MzJg",2791.5,"YFQwzPHe9fzYatvvReb42Q",2848,"jzhKcsjzeM8Zaw5lPEYSig",1905
"2671",3029754780,"RAYMOND DR","P7BGao9Xk1MdyKsMIm3fhg",5288.35,"yRCsk8TI2PAKL9gB4LG+/A",3601.75,"i0kcNhvtBGf01WCD86MzJg",2791.5,"YFQwzPHe9fzYatvvReb42Q",2848,"jzhKcsjzeM8Zaw5lPEYSig",1905,"rtq9oWOM1I5Puzv0QcUfzQ",1621.3
"2672",3029773446,"RAYMOND DR","yRCsk8TI2PAKL9gB4LG+/A",3591.75,"i0kcNhvtBGf01WCD86MzJg",2711.5,"YFQwzPHe9fzYatvvReb42Q",2818,"c2tiA/SMUK+T0PsP2rCOGA",1080.25,"rtq9oWOM1I5Puzv0QcUfzQ",1587.05,"P7BGao9Xk1MdyKsMIm3fhg",5340.35
"2673",3029778568,"RAYMOND DR","i0kcNhvtBGf01WCD86MzJg",1556.5,"YFQwzPHe9fzYatvvReb42Q",2573,"c2tiA/SMUK+T0PsP2rCOGA",1080.25,"rtq9oWOM1I5Puzv0QcUfzQ",2989.05,"P7BGao9Xk1MdyKsMIm3fhg",5340.35,"yRCsk8TI2PAKL9gB4LG+/A",3586.75
"2674",3029782192,"RAYMOND DR","YFQwzPHe9fzYatvvReb42Q",2563,"c2tiA/SMUK+T0PsP2rCOGA",1050.25,"rtq9oWOM1I5Puzv0QcUfzQ",2734.05,"P7BGao9Xk1MdyKsMIm3fhg",5340.35,"yRCsk8TI2PAKL9gB4LG+/A",3586.75,"i0kcNhvtBGf01WCD86MzJg",1848.5
