"","id","folds_pocket","folds_flop","folds_turn","folds_river","checks_pocket","checks_flop","checks_turn","checks_river","calls_pocket","calls_flop","calls_turn","calls_river","bets_pocket","bets_flop","bets_turn","bets_river","raises_pocket","raises_flop","raises_turn","raises_river"
"2934",3030560838,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"2935",3030563460,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2936",3030565276,3,1,0,0,0,1,1,2,2,1,1,0,0,1,1,0,1,1,0,0
"2937",3030610044,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2938",3030611558,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"2939",3030614434,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2940",3030730720,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2941",3030731412,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2942",3030732306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2943",3030733178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2944",3030734308,3,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"2945",3030737002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946",3030737730,4,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0
"2947",3030739542,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"2948",3030741356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2949",3030742002,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"2950",3030743568,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2951",3030745038,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2952",3030745762,2,0,2,1,0,4,0,0,3,0,1,0,0,0,1,1,1,0,0,0
"2953",3030749042,4,0,0,0,0,2,0,1,2,0,1,1,0,0,1,1,1,0,0,1
"2954",3030752602,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"2955",3030768198,4,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0
"2956",3030770056,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"2957",3030771898,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2958",3030772490,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2959",3030773316,3,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
"2960",3030776268,4,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0
"2961",3030777666,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2962",3030779002,3,1,0,0,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0
"2963",3030780548,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"2964",3030782156,3,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0
"2965",3030786246,4,0,1,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0
"2966",3030788154,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2967",3030789418,3,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"2968",3030791470,4,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0
"2969",3030794464,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"2970",3030795370,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2971",3030796084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2972",3030796888,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2973",3030798214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2974",3030817004,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2975",3030818342,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2976",3030819980,4,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
"2977",3030822926,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2978",3030823604,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"2979",3030824880,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"2980",3030826300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2981",3030827238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2982",3030828128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2983",3030829306,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"2984",3030831762,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2985",3030832444,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0
"2986",3030835532,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2987",3030836246,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2988",3030837488,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2989",3030838614,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"2990",3030839638,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2991",3030840384,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"2992",3030842232,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2993",3030847398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2994",3030848300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2995",3030849050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2996",3030850184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2997",3030865250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2998",3030866790,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"2999",3030869830,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3000",3030870580,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3001",3030872518,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3002",3030873480,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3003",3030874654,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3004",3030876160,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0
"3005",3030878706,3,0,2,0,1,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0
"3006",3030880070,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"3007",3030883978,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3008",3030885618,4,0,1,0,0,1,1,0,2,1,0,0,0,1,1,0,2,0,0,0
"3009",3030888222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3010",3030889510,4,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"3011",3030891366,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3012",3030891910,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"3013",3030894252,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3014",3030895052,4,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"3015",3030897186,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3016",3030898060,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3017",3030898672,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3018",3030900008,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3019",3030900856,4,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"3020",3030902008,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3021",3030903704,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3022",3030919972,3,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"3023",3030921842,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3024",3030923168,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3025",3030924460,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3026",3030925684,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3027",3030927072,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3028",3030928388,3,1,1,0,1,2,1,0,2,1,0,0,0,1,1,0,0,0,0,0
"3029",3030931306,4,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0
"3030",3030932906,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"3031",3030934254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3032",3030935032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3033",3030935706,2,0,0,3,1,4,4,3,3,0,0,0,0,0,0,1,0,0,0,0
"3034",3030937882,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"3035",3030939298,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3036",3030940606,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"3037",3030941666,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"3038",3030943532,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3039",3030944540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3040",3030945342,3,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"3041",3030946348,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3042",3030947024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3043",3030947550,3,0,2,0,0,3,1,0,2,0,0,0,0,0,1,0,1,0,0,0
"3044",3030949374,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3045",3030950070,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"3046",3030951644,4,0,0,1,0,2,2,1,1,0,0,0,0,0,0,1,2,0,0,0
"3047",3030973308,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3048",3030974654,2,3,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0
"3049",3030976150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3050",3030976730,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3051",3030977456,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3052",3030977988,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3053",3030979116,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"3054",3030980366,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3055",3030981122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3056",3030981668,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3057",3030982284,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3058",3030983150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3059",3030983876,4,0,0,1,0,2,0,0,3,0,1,0,0,0,1,1,1,0,0,0
"3060",3030986548,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3061",3030986960,4,0,0,1,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0
"3062",3030988904,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3063",3030989400,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3064",3030990330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3065",3030991044,3,0,0,2,1,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0
"3066",3030992664,4,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"3067",3030994756,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3068",3030995708,3,1,0,1,1,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0
"3069",3030997920,4,0,0,0,0,0,1,2,1,1,1,0,0,1,1,0,2,0,0,0
"3070",3031001014,3,1,1,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0
"3071",3031002492,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3072",3031003106,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"3073",3031004720,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3074",3031006280,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3075",3031006906,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3076",3031008216,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"3077",3031009962,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3078",3031011344,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3079",3031012066,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3080",3031012768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3081",3031013480,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3082",3031014540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3083",3031015330,4,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,0
"3084",3031016996,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3085",3031018402,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3086",3031020156,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3087",3031021076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3088",3031022128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3089",3031023392,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3090",3031047138,4,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
"3091",3031051314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3092",3031052150,4,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,3,0,0,0
"3093",3031056968,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3094",3031058560,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3095",3031059280,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"3096",3031061002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3097",3031061658,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3098",3031063672,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3099",3031065104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3100",3031065784,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3101",3031069076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3102",3031070022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3103",3031070898,3,1,0,0,0,2,1,2,2,1,1,0,0,1,1,0,1,0,0,0
"3104",3031073112,4,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3105",3031074130,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"3106",3031110810,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3107",3031111352,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"3108",3031128828,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3109",3031129978,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3110",3031130626,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3111",3031131472,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3112",3031132626,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"3113",3031134228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3114",3031135690,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3115",3031137186,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3116",3031138542,4,0,0,0,0,0,1,2,1,1,1,0,0,1,1,0,1,0,0,0
"3117",3031141706,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3118",3031142718,4,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
"3119",3031145770,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3120",3031146494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3121",3031289878,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3122",3031290460,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3123",3031294540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3124",3031294914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3125",3031295442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3126",3031296048,4,0,0,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,0,0
"3127",3031297332,3,1,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0
"3128",3031299114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3129",3031299568,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"3130",3031300114,4,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"3131",3031301020,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"3132",3031302014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3133",3031302562,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3134",3031302886,3,1,0,0,1,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0
"3135",3031304622,4,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,1,1,0,0
"3136",3031306506,4,0,0,0,0,1,2,2,2,1,0,0,0,1,0,0,1,0,0,0
"3137",3031307860,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3138",3031308728,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3139",3031309158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3140",3031309610,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3141",3031310122,4,0,0,1,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"3142",3031311538,4,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0
"3143",3031313138,2,3,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0
"3144",3031314176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3145",3031314636,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3146",3031315084,4,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"3147",3031316362,4,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
"3148",3031317406,4,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,1,0,0,0
"3149",3031318820,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3150",3031319194,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3151",3031319718,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3152",3031320190,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"3153",3031317616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3154",3031321648,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0
"3155",3031318398,3,0,2,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0
"3156",3031323292,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",3031323518,4,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
"3158",3031320532,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3159",3031320924,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3160",3031325526,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0
"3161",3031326266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3162",3031321964,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3163",3031326674,4,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,1,0,0,0
"3164",3031322662,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
"3165",3031327634,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3166",3031328320,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"3167",3031329562,3,0,1,1,0,3,0,0,2,0,1,0,0,0,1,1,1,0,0,0
"3168",3031331098,4,0,0,0,0,1,2,0,1,1,0,1,0,1,0,1,1,0,0,0
"3169",3031332592,3,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3170",3031333394,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3171",3031334018,3,0,0,2,0,1,3,0,2,2,0,0,0,1,0,1,1,0,0,1
"3172",3031335966,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3173",3031336534,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0
"3174",3031338014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3175",3031338366,4,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
"3176",3031339800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3177",3031340254,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3178",3031340722,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
"3179",3031341560,4,0,0,0,0,2,0,2,2,0,1,0,0,0,1,0,3,0,0,0
"3180",3031343378,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3181",3031343916,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3182",3031344476,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3183",3031344832,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3184",3031345162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3185",3031345698,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3186",3031346316,3,1,1,0,0,2,0,0,2,1,0,0,0,1,1,0,1,1,0,0
"3187",3031347248,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
"3188",3031351992,3,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0
"3189",3031353308,4,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"3190",3031354554,4,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0
"3191",3031355636,4,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,2,1,1,0
"3192",3031357102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3193",3031357594,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3194",3031358086,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3195",3031358372,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3196",3031359042,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
"3197",3031359744,2,0,3,0,0,4,1,0,4,0,0,0,0,0,1,0,1,0,0,0
"3198",3031361414,3,0,0,1,0,2,3,2,2,2,0,1,0,1,0,1,1,0,0,0
"3199",3031363174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3200",3031363550,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3201",3031363930,4,0,0,1,0,2,2,0,2,0,0,0,0,0,0,1,3,0,0,0
"3202",3031366296,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3203",3031366606,3,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"3204",3031378968,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0
"3205",3031382894,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3206",3031383370,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3207",3031383896,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3208",3031384364,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3209",3031384966,4,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0
"3210",3031386194,3,1,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0
"3211",3031387510,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"3212",3031388212,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3213",3031388952,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3214",3031389526,4,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,1,1,0,0
"3215",3031391216,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3216",3031391442,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
