"","id","pot","board","sb","bb","utg","p4","p5","d","end_stage","winner"
"8701",3065940894,30,"Jd 5s Kc","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"8702",3065934362,565,"Ks 2s 4c Jh Jd","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"8703",3065937530,255,"5h 10c Qs 3c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","utg"
"8704",3065945184,110,"5d 8h 6c","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","flop","d"
"8705",3065939796,75,"Ah 2d Qh","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"8706",3065939660,85,"7s 9d 6s 4s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the TURN","turn","p4"
"8707",3065947430,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8708",3065949050,1075,"10d 7c Jd 2c Jh","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"8709",3065944104,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8710",3065942996,1310,"4h 9c 10h 5d 7s","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","river","p5"
"8711",3065945312,65,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8712",3065954108,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8713",3065947216,65,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8714",3065949002,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8715",3065950360,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8716",3065952180,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8717",3065954322,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8718",3065970602,85,"Js Kc 3s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"8719",3065980588,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8720",3065973222,255,"9s 5h 2c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","flop","d"
"8721",3065981780,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8722",3065982708,65,"10h 3s 10s","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"8723",3065975940,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8724",3065974982,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8725",3065977238,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8726",3065985274,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8727",3065976334,200,"5h 4d 5s","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8728",3065977982,105,"2c Ks 9h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the FLOP","flop","p4"
"8729",3065986214,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8730",3065988054,40,"9c 4d 6s 3d","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","sb"
"8731",3065980720,468,"4h 2c Qh 8d 5d","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8732",3065979418,75,"2h 5h 8c Ks 4c","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"8733",3065991838,55,"5h 9h 3c","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"8734",3065982260,140,"8d As 2h 3c","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"8735",3065984472,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8736",3065994138,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8737",3065986454,25,"6d Jd Js","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8738",3065984624,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8739",3065995280,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8740",3065996488,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8741",3065986526,70,"10s Qd Jh","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"8742",3065997308,1025,"4s 8d 8s Jd 2s","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"8743",3065988696,85,"Kd 7h 9d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"8744",3065990744,185,"8h 3s 7d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","flop","p4"
"8745",3065992816,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8746",3065993298,75,"Jh 4s 6c 4c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","utg"
"8747",3065993882,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8748",3065994906,85,"4h 6h 2h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","flop","p5"
"8749",3065995430,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8750",3065996538,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8751",3065998998,100,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8752",3.066e+09,2834,"9h 4s Ad 10d 9s","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Won","river","d"
"8753",3066005842,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8754",3066008470,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8755",3066009772,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8756",3066011110,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8757",3066012494,80,"Qs 2c 6d","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"8758",3066014540,1988,"5d Ac Ah 8c Qc","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","river","p4"
"8759",3066017852,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8760",3066020354,105,"9c 6c 10d Kc 7c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"8761",3066019454,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8762",3066021400,60,"8d 8c Qs","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"8763",3066024010,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8764",3066023406,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8765",3066025200,400,"9d Jd 10s As 8s","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8766",3066025076,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8767",3066026680,85,"3h 6s Kh","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"8768",3066026920,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8769",3066029748,115,"Jd 4s 4d Ac","Folded on the TURN","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","turn","utg"
"8770",3066029674,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8771",3066028884,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8772",3066030718,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8773",3066032918,185,"7c 3s Ks","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"8774",3066032390,470,"4d 2s 2h Kd","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","turn","sb"
"8775",3066031236,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8776",3066033266,60,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8777",3066035488,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8778",3066036710,230,"7d Ah 8s 9h 10h","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the TURN","Won","river","d"
"8779",3066036336,205,"8d 4c Ac 6c 7s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","utg"
"8780",3066035442,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8781",3066037332,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8782",3066038304,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8783",3066039136,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8784",3066040868,505,"9c Ad 7d 2d 3s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","river","d"
"8785",3066042108,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8786",3066042826,75,"Jd 6d 7s As","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the TURN","turn","p4"
"8787",3066045648,160,"10c 10d 7h 3h 2c","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"8788",3066045652,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8789",3066046996,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8790",3066050638,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8791",3066049638,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8792",3066051626,20,"5c 10s Kh 8s","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"8793",3066050932,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8794",3066051908,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8795",3066053478,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8796",3066053146,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8797",3066055236,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8798",3066054602,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8799",3066057030,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8800",3066058276,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8801",3066057174,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8802",3066060004,595,"6d Ah 7h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","utg"
"8803",3066058620,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8804",3066060282,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8805",3066063198,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8806",3066063864,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8807",3066065978,75,"4c 8s 9c","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"8808",3066068798,25,"8d 3d Kh 4h","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"8809",3066073578,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8810",3066075366,150,"2h 8s Kh 7s Jc","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8811",3066073104,145,"2c 9d 10s","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"8812",3066078742,25,"Qs Jh 9h 2c","Folded on the POCKET CARDS","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","utg"
"8813",3066076308,380,"3h 5c Qs 7s 4c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"8814",3066080464,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8815",3066082044,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8816",3066083110,195,"2h Kd 6s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"8817",3066081546,15,"","Folded on the POCKET CARDS",NA,"Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8818",3066086544,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"8819",3066087558,75,"3s 5s Ah Qd","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","turn","d"
"8820",3066092490,255,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8821",3066095568,245,"9h Qc 9d 5h 2h","Folded on the TURN","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"8822",3066099260,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8823",3066099976,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8824",3066101196,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8825",3066102166,1100,"2s 7c 3d 8s 10h","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","sb"
"8826",3066097998,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"8827",3066099644,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8828",3066106688,615,"5c 9d 7s Ad Kc","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","river","d"
"8829",3066101150,80,"2s 7h 6s","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"8830",3066106690,145,"10c 3h 6s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","flop","bb"
"8831",3066104548,225,"5h Kh 7s Kc 2c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"8832",3066109884,20,"9s 7c 3c","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"8833",3066111496,90,"9h 8s 8h 9c","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","sb"
"8834",3066108342,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"8835",3066110356,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8836",3066111940,185,"4d 3c 4s","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8837",3066119646,1603,"10h 6s 2d 4s 5c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Won","river","d"
"8838",3066115014,330,"6h 5h 6c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"8839",3066118898,60,"7s 7c 10c 7d 2h","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"8840",3066124294,75,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"8841",3066122474,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8842",3066124048,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"8843",3066125398,85,"Ac 9h 7s 7h","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the TURN","Folded on the POCKET CARDS","turn","p4"
"8844",3066143354,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"8845",3066144358,305,"6s Qs 6d 4d","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the TURN","turn","p5"
"8846",3066150194,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
